X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
3.02844,110.8409,3.005915,2.2544363,1.4428391,0.5110055,0.21041405,0.21041405,0.015029575,0.015029575,0.3005915,0.3005915
2.733418,100.0431,2.973671,2.2302532,1.4273621,0.50552404,0.20815697,0.20815697,0.014868354,0.014868354,0.2973671,0.2973671
2.6386776,96.5756,2.963857,2.2228928,1.4226513,0.5038557,0.20746998,0.20746998,0.014819284,0.014819284,0.2963857,0.2963857
3.3641558,123.1281,3.0445898,2.2834423,1.461403,0.5175803,0.21312128,0.21312128,0.015222948,0.015222948,0.30445898,0.30445898
3.327287,121.7787,3.0403423,2.2802567,1.4593643,0.5168582,0.21282396,0.21282396,0.015201711,0.015201711,0.30403423,0.30403423
5.025022,183.9158,3.2887511,2.4665632,1.5786005,0.5590877,0.23021258,0.23021258,0.016443755,0.016443755,0.32887512,0.32887512
3.0744345,112.5243,3.0112135,2.2584102,1.4453825,0.5119063,0.21078494,0.21078494,0.015056067,0.015056067,0.30112135,0.30112135
4.799954,175.6783,3.2468996,2.4351747,1.5585117,0.5519729,0.22728297,0.22728297,0.016234498,0.016234498,0.32468995,0.32468995
4.5962734,168.2236,3.2100124,2.4075093,1.5408059,0.5457021,0.22470087,0.22470087,0.016050061,0.016050061,0.32100126,0.32100126
5.1138144,187.1656,3.305262,2.4789467,1.5865258,0.56189454,0.23136835,0.23136835,0.01652631,0.01652631,0.3305262,0.3305262
4.586213,167.8554,3.2082505,2.406188,1.5399603,0.5454026,0.22457753,0.22457753,0.016041253,0.016041253,0.32082507,0.32082507
5.5869155,204.4811,3.3926551,2.5444913,1.6284745,0.57675135,0.23748586,0.23748586,0.016963275,0.016963275,0.33926553,0.33926553
6.492249,237.6163,3.5652525,2.6739395,1.7113212,0.60609293,0.24956767,0.24956767,0.017826263,0.017826263,0.35652527,0.35652527
6.9480333,254.298,3.6511052,2.738329,1.7525305,0.6206879,0.25557736,0.25557736,0.018255526,0.018255526,0.36511052,0.36511052
12.963563,474.4664,4.7127347,3.5345511,2.2621126,0.8011649,0.32989144,0.32989144,0.023563674,0.023563674,0.47127348,0.47127348
16.150007,591.0903,5.336212,4.002159,2.5613818,0.90715605,0.37353486,0.37353486,0.02668106,0.02668106,0.53362125,0.53362125
15.172435,555.3111,5.128364,3.846273,2.4616146,0.8718219,0.35898548,0.35898548,0.02564182,0.02564182,0.5128364,0.5128364
18.040545,660.2839,5.7381306,4.303598,2.7543025,0.9754822,0.40166914,0.40166914,0.028690653,0.028690653,0.5738131,0.5738131
24.721827,904.8188,7.157379,5.3680344,3.4355419,1.2167544,0.50101656,0.50101656,0.035786893,0.035786893,0.71573794,0.71573794
26.456131,968.2944,7.5276947,5.645771,3.6132934,1.2797081,0.5269386,0.5269386,0.037638474,0.037638474,0.7527695,0.7527695
31.75565,1162.2567,8.64462,6.483465,4.1494174,1.4695854,0.6051234,0.6051234,0.043223098,0.043223098,0.864462,0.864462
39.826256,1457.6409,10.347993,7.760995,4.9670362,1.7591588,0.7243595,0.7243595,0.051739965,0.051739965,1.0347993,1.0347993
42.59527,1558.9867,10.931676,8.198757,5.2472043,1.858385,0.7652173,0.7652173,0.05465838,0.05465838,1.0931677,1.0931677
42.145603,1542.5291,10.837065,8.127798,5.201791,1.842301,0.7585945,0.7585945,0.054185323,0.054185323,1.0837065,1.0837065
46.782547,1712.2411,11.807185,8.855389,5.6674485,2.0072215,0.826503,0.826503,0.059035923,0.059035923,1.1807185,1.1807185
48.928467,1790.7819,12.255872,9.191904,5.882818,2.0834982,0.85791105,0.85791105,0.061279356,0.061279356,1.2255872,1.2255872
47.97716,1755.964,12.056966,9.042725,5.7873435,2.0496843,0.8439876,0.8439876,0.060284827,0.060284827,1.2056966,1.2056966
53.931602,1973.8966,13.301965,9.976474,6.384943,2.261334,0.93113756,0.93113756,0.06650982,0.06650982,1.3301965,1.3301965
51.309933,1877.9435,12.753806,9.565354,6.1218266,2.168147,0.8927664,0.8927664,0.06376903,0.06376903,1.2753806,1.2753806
51.74,1893.6839,12.843727,9.632795,6.164989,2.1834335,0.8990609,0.8990609,0.06421863,0.06421863,1.2843727,1.2843727
56.245213,2058.5748,13.785713,10.339285,6.617142,2.3435712,0.9649999,0.9649999,0.06892856,0.06892856,1.3785714,1.3785714
62.189037,2276.1186,15.029084,11.271813,7.21396,2.5549443,1.0520359,1.0520359,0.075145416,0.075145416,1.5029085,1.5029085
59.127647,2164.0718,14.388394,10.791296,6.9064293,2.446027,1.0071876,1.0071876,0.07194197,0.07194197,1.4388394,1.4388394
59.277367,2169.5515,14.4197,10.8147745,6.921456,2.451349,1.009379,1.009379,0.07209849,0.07209849,1.44197,1.44197
62.868526,2300.988,15.171416,11.378562,7.2822795,2.579141,1.0619992,1.0619992,0.07585708,0.07585708,1.5171417,1.5171417
55.60308,2035.0726,13.651451,10.238588,6.552696,2.3207467,0.9556016,0.9556016,0.06825726,0.06825726,1.3651451,1.3651451
59.024227,2160.2866,14.366772,10.775079,6.8960505,2.442351,1.005674,1.005674,0.07183386,0.07183386,1.4366772,1.4366772
63.98277,2341.7693,15.404815,11.553611,7.394311,2.6188185,1.0783371,1.0783371,0.07702407,0.07702407,1.5404814,1.5404814
57.118458,2090.5353,13.968297,10.476223,6.7047825,2.3746104,0.9777808,0.9777808,0.06984148,0.06984148,1.3968297,1.3968297
79.0101,2891.7695,18.552574,13.914431,8.905235,3.1539376,1.2986802,1.2986802,0.092762865,0.092762865,1.8552574,1.8552574
69.02968,2526.4862,16.461985,12.346489,7.9017525,2.7985375,1.152339,1.152339,0.082309924,0.082309924,1.6461985,1.6461985
63.80711,2335.34,15.36802,11.526015,7.3766494,2.6125634,1.0757614,1.0757614,0.076840095,0.076840095,1.536802,1.536802
68.10378,2492.5983,16.268038,12.201029,7.808658,2.7655663,1.1387626,1.1387626,0.08134019,0.08134019,1.6268038,1.6268038
73.94845,2706.5133,17.492313,13.119235,8.39631,2.9736934,1.2244619,1.2244619,0.08746157,0.08746157,1.7492313,1.7492313
72.01141,2635.6176,17.086567,12.814925,8.201552,2.9047165,1.1960597,1.1960597,0.085432835,0.085432835,1.7086567,1.7086567
66.11911,2419.9593,15.852311,11.889234,7.6091094,2.694893,1.1096618,1.1096618,0.079261556,0.079261556,1.5852312,1.5852312
64.21353,2350.215,15.453151,11.589863,7.4175124,2.6270356,1.0817206,1.0817206,0.077265754,0.077265754,1.5453151,1.5453151
69.61645,2547.9619,16.584894,12.438671,7.960749,2.819432,1.1609426,1.1609426,0.08292447,0.08292447,1.6584895,1.6584895
69.22131,2533.4999,16.502127,12.376595,7.9210205,2.8053615,1.1551489,1.1551489,0.082510635,0.082510635,1.6502126,1.6502126
68.98101,2524.7049,16.451792,12.338844,7.8968596,2.7968047,1.1516254,1.1516254,0.082258955,0.082258955,1.6451792,1.6451792
77.611336,2840.5748,18.259577,13.694683,8.764597,3.1041281,1.2781703,1.2781703,0.09129788,0.09129788,1.8259577,1.8259577
68.79269,2517.8122,16.412344,12.3092575,7.877925,2.7900984,1.148864,1.148864,0.082061715,0.082061715,1.6412344,1.6412344
68.51545,2507.6653,16.35427,12.265703,7.85005,2.780226,1.144799,1.144799,0.08177135,0.08177135,1.6354271,1.6354271
68.30889,2500.1052,16.311003,12.233252,7.8292813,2.7728705,1.1417702,1.1417702,0.08155501,0.08155501,1.6311003,1.6311003
74.219666,2716.4397,17.549126,13.161844,8.42358,2.9833515,1.2284389,1.2284389,0.08774563,0.08774563,1.7549126,1.7549126
69.9227,2559.1707,16.649046,12.486784,7.991542,2.8303378,1.1654332,1.1654332,0.083245225,0.083245225,1.6649046,1.6649046
75.75545,2772.6491,17.870825,13.403118,8.577995,3.0380402,1.2509577,1.2509577,0.08935412,0.08935412,1.7870826,1.7870826
69.97109,2560.9418,16.659182,12.494387,7.996407,2.8320608,1.1661427,1.1661427,0.083295904,0.083295904,1.6659182,1.6659182
74.09693,2711.9475,17.523417,13.142563,8.41124,2.9789808,1.2266392,1.2266392,0.08761708,0.08761708,1.7523416,1.7523416
78.9102,2888.1132,18.531649,13.898737,8.895191,3.1503804,1.2972155,1.2972155,0.092658244,0.092658244,1.8531649,1.8531649
67.24616,2461.2095,16.088392,12.066294,7.7224283,2.7350266,1.1261874,1.1261874,0.08044196,0.08044196,1.6088393,1.6088393
64.061646,2344.6562,15.421336,11.566002,7.402241,2.621627,1.0794935,1.0794935,0.07710668,0.07710668,1.5421337,1.5421337
79.203545,2898.8495,18.593094,13.94482,8.924685,3.160826,1.3015165,1.3015165,0.09296547,0.09296547,1.8593094,1.8593094
93.12638,3408.4255,21.509497,16.132122,10.324558,3.6566145,1.5056648,1.5056648,0.107547484,0.107547484,2.1509497,2.1509497
63.630154,2328.8635,15.33095,11.498213,7.3588557,2.6062615,1.0731665,1.0731665,0.07665475,0.07665475,1.533095,1.533095
64.23785,2351.105,15.458245,11.593684,7.4199576,2.6279018,1.0820771,1.0820771,0.07729123,0.07729123,1.5458245,1.5458245
67.627914,2475.1817,16.168358,12.126268,7.760812,2.7486207,1.131785,1.131785,0.08084179,0.08084179,1.6168358,1.6168358
64.378654,2356.2586,15.487738,11.615803,7.434114,2.6329155,1.0841416,1.0841416,0.07743869,0.07743869,1.5487738,1.5487738
75.49351,2763.0622,17.815958,13.361969,8.55166,3.028713,1.247117,1.247117,0.08907979,0.08907979,1.7815958,1.7815958
68.781494,2517.4025,16.41,12.3075,7.8767996,2.7897,1.1487,1.1487,0.082049996,0.082049996,1.641,1.641
68.96206,2524.0113,16.44782,12.335865,7.8949537,2.7961295,1.1513474,1.1513474,0.0822391,0.0822391,1.6447821,1.6447821
65.09825,2382.5959,15.638473,11.728854,7.506467,2.6585402,1.0946931,1.0946931,0.07819236,0.07819236,1.5638473,1.5638473
67.01873,2452.8855,16.040754,12.030565,7.699562,2.7269282,1.1228528,1.1228528,0.08020377,0.08020377,1.6040754,1.6040754
63.84115,2336.586,15.37515,11.531363,7.3800716,2.6137755,1.0762604,1.0762604,0.076875746,0.076875746,1.537515,1.537515
62.684093,2294.2377,15.132783,11.349587,7.263736,2.5725732,1.0592948,1.0592948,0.07566391,0.07566391,1.5132784,1.5132784
67.120735,2456.6188,16.062122,12.046592,7.7098184,2.7305608,1.1243485,1.1243485,0.08031061,0.08031061,1.6062123,1.6062123
62.68449,2294.2523,15.132866,11.349649,7.2637753,2.5725873,1.0593007,1.0593007,0.07566433,0.07566433,1.5132866,1.5132866
62.098446,2272.8031,15.010106,11.25758,7.2048507,2.551718,1.0507075,1.0507075,0.075050525,0.075050525,1.5010107,1.5010107
57.479717,2103.7576,14.043833,10.532875,6.7410398,2.3874516,0.9830683,0.9830683,0.07021916,0.07021916,1.4043833,1.4043833
57.992165,2122.5132,14.15098,10.613235,6.7924705,2.4056666,0.9905686,0.9905686,0.0707549,0.0707549,1.4150981,1.4150981
48.173027,1763.1327,12.0979185,9.073439,5.8070006,2.056646,0.8468543,0.8468543,0.06048959,0.06048959,1.2097919,1.2097919
48.325466,1768.712,12.12979,9.0973425,5.822299,2.0620644,0.84908533,0.84908533,0.06064895,0.06064895,1.2129791,1.2129791
37.048573,1355.9777,9.761257,7.320943,4.6854033,1.6594137,0.683288,0.683288,0.048806284,0.048806284,0.9761257,0.9761257
42.973995,1572.8482,11.010864,8.258148,5.285215,1.8718469,0.7707605,0.7707605,0.055054322,0.055054322,1.1010865,1.1010865
36.202232,1325.0017,9.582482,7.186862,4.5995913,1.629022,0.67077374,0.67077374,0.04791241,0.04791241,0.95824826,0.95824826
34.870205,1276.2494,9.301116,6.9758368,4.4645357,1.5811898,0.6510781,0.6510781,0.046505578,0.046505578,0.9301116,0.9301116
32.463287,1188.1562,8.7934,6.59505,4.220832,1.4948779,0.615538,0.615538,0.043966997,0.043966997,0.87934,0.87934
28.4189,1040.1317,7.9430676,5.9573007,3.8126724,1.3503215,0.5560147,0.5560147,0.03971534,0.03971534,0.79430676,0.79430676
28.945845,1059.4178,8.053859,6.040394,3.865852,1.369156,0.5637701,0.5637701,0.040269293,0.040269293,0.8053859,0.8053859
25.221054,923.0905,7.2626452,5.446984,3.4860697,1.2346497,0.5083852,0.5083852,0.036313225,0.036313225,0.72626454,0.72626454
22.683481,830.2154,6.727657,5.0457425,3.2292752,1.1437017,0.47093597,0.47093597,0.033638284,0.033638284,0.6727657,0.6727657
18.946047,693.4253,5.930722,4.448042,2.8467467,1.0082228,0.41515055,0.41515055,0.02965361,0.02965361,0.59307224,0.59307224
23.679144,866.6566,6.93752,5.2031403,3.3300095,1.1793784,0.4856264,0.4856264,0.0346876,0.0346876,0.693752,0.693752
21.669018,793.086,6.514647,4.8859854,3.1270306,1.10749,0.4560253,0.4560253,0.032573234,0.032573234,0.6514647,0.6514647
19.584555,716.7947,6.068518,4.5513887,2.9128888,1.031648,0.42479628,0.42479628,0.03034259,0.03034259,0.6068518,0.6068518
23.26988,851.6776,6.8512235,5.1384177,3.288587,1.164708,0.47958565,0.47958565,0.034256116,0.034256116,0.6851224,0.6851224
34.58692,1265.8813,9.241277,6.930958,4.435813,1.571017,0.6468894,0.6468894,0.04620638,0.04620638,0.9241277,0.9241277
25.45998,931.8352,7.3138304,5.4853725,3.5106385,1.2433512,0.51196814,0.51196814,0.036569152,0.036569152,0.731383,0.731383
17.246883,631.2359,5.5694017,4.1770515,2.6733127,0.9467983,0.38985813,0.38985813,0.027847009,0.027847009,0.5569402,0.5569402
18.803066,688.1922,5.9002805,4.4252105,2.8321345,1.0030477,0.41301963,0.41301963,0.0295014,0.0295014,0.59002805,0.59002805
16.03275,586.7986,5.3112826,3.9834619,2.5494156,0.90291804,0.37178978,0.37178978,0.026556412,0.026556412,0.5311283,0.5311283
17.176306,628.6528,5.554397,4.1657977,2.6661105,0.94424754,0.3888078,0.3888078,0.027771985,0.027771985,0.5554397,0.5554397
19.469961,712.6005,6.043531,4.532648,2.9008949,1.0274003,0.42304716,0.42304716,0.030217653,0.030217653,0.60435313,0.60435313
13.25335,485.0726,4.764353,3.5732646,2.2868893,0.80994,0.3335047,0.3335047,0.023821764,0.023821764,0.47643527,0.47643527
13.335798,488.0902,4.7790384,3.5842788,2.2939384,0.8124365,0.33453268,0.33453268,0.023895191,0.023895191,0.47790384,0.47790384
14.027845,513.4191,4.903385,3.6775389,2.3536248,0.8335755,0.34323695,0.34323695,0.024516925,0.024516925,0.49033853,0.49033853
12.893552,471.904,4.700265,3.5251987,2.256127,0.799045,0.32901853,0.32901853,0.023501324,0.023501324,0.4700265,0.4700265
15.541254,568.8099,5.206794,3.9050953,2.499261,0.88515496,0.36447558,0.36447558,0.026033968,0.026033968,0.5206794,0.5206794
12.788858,468.0722,4.6816664,3.5112498,2.2471998,0.7958833,0.32771665,0.32771665,0.023408331,0.023408331,0.46816665,0.46816665
14.470025,529.6029,4.9855795,3.7391846,2.393078,0.84754854,0.34899056,0.34899056,0.024927897,0.024927897,0.49855796,0.49855796
11.449973,419.069,4.4433494,3.332512,2.1328077,0.7553694,0.31103447,0.31103447,0.022216747,0.022216747,0.44433495,0.44433495
11.729219,429.2894,4.493418,3.3700638,2.1568408,0.7638811,0.31453928,0.31453928,0.02246709,0.02246709,0.44934183,0.44934183
8.368218,306.2768,3.8978887,2.9234166,1.8709865,0.6626411,0.2728522,0.2728522,0.019489443,0.019489443,0.38978887,0.38978887
10.564872,386.6743,4.2827635,3.2120726,2.0557265,0.7280698,0.29979345,0.29979345,0.021413816,0.021413816,0.42827636,0.42827636
9.736473,356.3549,4.1324663,3.0993497,1.9835838,0.7025193,0.28927264,0.28927264,0.020662332,0.020662332,0.41324663,0.41324663
8.101298,296.5075,3.8527527,2.8895645,1.8493212,0.65496796,0.2696927,0.2696927,0.019263763,0.019263763,0.38527527,0.38527527
9.587659,350.9083,4.106052,3.0795388,1.9709048,0.69802886,0.28742364,0.28742364,0.02053026,0.02053026,0.4106052,0.4106052
11.045626,404.2699,4.369988,3.277491,2.0975943,0.742898,0.30589917,0.30589917,0.02184994,0.02184994,0.4369988,0.4369988
8.072367,295.4486,3.8478632,2.8858974,1.8469743,0.6541368,0.26935044,0.26935044,0.019239316,0.019239316,0.38478634,0.38478634
9.030159,330.5038,4.011999,3.0089993,1.9257596,0.68203986,0.28083995,0.28083995,0.020059995,0.020059995,0.4011999,0.4011999
9.7525625,356.9438,4.1353855,3.1015391,1.984985,0.70301557,0.289477,0.289477,0.020676928,0.020676928,0.41353855,0.41353855
8.808229,322.3812,3.9741282,2.980596,1.9075816,0.6756018,0.27818897,0.27818897,0.01987064,0.01987064,0.39741284,0.39741284
7.6117573,278.5903,3.77001,2.8275075,1.8096048,0.6409017,0.2639007,0.2639007,0.018850049,0.018850049,0.37700102,0.37700102
10.894225,398.7286,4.3425193,3.2568893,2.0844092,0.73822826,0.30397636,0.30397636,0.021712596,0.021712596,0.43425193,0.43425193
13.447104,492.164,4.798865,3.5991488,2.303455,0.81580704,0.33592054,0.33592054,0.023994323,0.023994323,0.4798865,0.4798865
8.859446,324.2557,3.9831028,2.987327,1.9118893,0.6771275,0.2788172,0.2788172,0.019915514,0.019915514,0.39831027,0.39831027
6.9149675,253.0878,3.6448965,2.7336724,1.7495503,0.6196324,0.25514275,0.25514275,0.018224481,0.018224481,0.36448964,0.36448964
6.2177434,227.5694,3.5132716,2.6349537,1.6863704,0.5972562,0.24592902,0.24592902,0.017566357,0.017566357,0.35132715,0.35132715
7.0450306,257.8481,3.6693156,2.7519867,1.7612715,0.62378365,0.2568521,0.2568521,0.018346578,0.018346578,0.36693156,0.36693156
7.385768,270.3191,3.7318127,2.7988596,1.79127,0.6344082,0.2612269,0.2612269,0.018659063,0.018659063,0.37318128,0.37318128
6.142721,224.8236,3.4995043,2.6246283,1.679762,0.59491575,0.2449653,0.2449653,0.01749752,0.01749752,0.34995043,0.34995043
7.0578065,258.3157,3.671714,2.7537856,1.7624227,0.6241914,0.25702,0.25702,0.01835857,0.01835857,0.3671714,0.3671714
6.8477464,250.6275,3.632298,2.7242236,1.743503,0.61749065,0.25426087,0.25426087,0.018161489,0.018161489,0.3632298,0.3632298
6.359197,232.7466,3.5392282,2.654421,1.6988295,0.6016688,0.24774598,0.24774598,0.01769614,0.01769614,0.3539228,0.3539228
7.184585,262.9558,3.6955166,2.7716374,1.7738479,0.62823784,0.25868616,0.25868616,0.018477583,0.018477583,0.36955166,0.36955166
7.2791038,266.4152,3.7131393,2.7848544,1.7823068,0.6312337,0.25991976,0.25991976,0.018565696,0.018565696,0.37131393,0.37131393
5.786883,211.7999,3.4307399,2.5730548,1.6467551,0.5832258,0.2401518,0.2401518,0.017153699,0.017153699,0.343074,0.343074
7.6993637,281.7967,3.784818,2.8386135,1.8167126,0.643419,0.26493725,0.26493725,0.01892409,0.01892409,0.3784818,0.3784818
7.422741,271.6723,3.7380621,2.8035467,1.7942698,0.63547057,0.26166436,0.26166436,0.01869031,0.01869031,0.3738062,0.3738062
5.7000933,208.6234,3.413779,2.5603342,1.6386139,0.5803424,0.23896453,0.23896453,0.017068895,0.017068895,0.3413779,0.3413779
7.3263826,268.1456,3.7217746,2.7913308,1.7864518,0.6327017,0.2605242,0.2605242,0.018608872,0.018608872,0.37217745,0.37217745
6.9209456,253.3066,3.646019,2.7345142,1.750089,0.6198232,0.25522134,0.25522134,0.018230094,0.018230094,0.3646019,0.3646019
6.151465,225.1436,3.5011091,2.6258318,1.6805323,0.59518856,0.24507764,0.24507764,0.017505545,0.017505545,0.35011092,0.35011092
7.014293,256.7231,3.6635451,2.7476587,1.7585016,0.6228027,0.25644815,0.25644815,0.018317726,0.018317726,0.36635453,0.36635453
7.096828,259.7439,3.67904,2.75928,1.7659391,0.6254368,0.2575328,0.2575328,0.018395199,0.018395199,0.367904,0.367904
6.3659267,232.9929,3.5405245,2.6553934,1.6994517,0.6018892,0.24783671,0.24783671,0.017702622,0.017702622,0.35405245,0.35405245
7.550612,276.3524,3.7596743,2.8197558,1.8046436,0.63914466,0.26317722,0.26317722,0.018798372,0.018798372,0.37596744,0.37596744
7.5037384,274.6368,3.7517521,2.8138142,1.800841,0.6377979,0.26262265,0.26262265,0.01875876,0.01875876,0.3751752,0.3751752
7.0572786,258.2964,3.6716154,2.7537115,1.7623754,0.6241746,0.25701308,0.25701308,0.018358076,0.018358076,0.36716154,0.36716154
7.7548227,283.8265,3.7941906,2.845643,1.8212115,0.64501244,0.26559335,0.26559335,0.018970953,0.018970953,0.37941906,0.37941906
8.943432,327.3296,3.9973462,2.9980097,1.9187261,0.67954886,0.27981424,0.27981424,0.01998673,0.01998673,0.39973462,0.39973462
11.902785,435.6419,4.524253,3.3931897,2.1716413,0.769123,0.31669772,0.31669772,0.022621265,0.022621265,0.4524253,0.4524253
10.912087,399.3824,4.3457603,3.2593203,2.085965,0.73877925,0.3042032,0.3042032,0.0217288,0.0217288,0.43457603,0.43457603
13.359019,488.9401,4.7831745,3.587381,2.2959237,0.8131397,0.3348222,0.3348222,0.023915872,0.023915872,0.47831747,0.47831747
8.7527485,320.3506,3.9643965,2.9732974,1.9029102,0.6739474,0.27750775,0.27750775,0.019821983,0.019821983,0.39643964,0.39643964
10.619044,388.657,4.2925925,3.2194443,2.0604444,0.72974074,0.30048147,0.30048147,0.021462962,0.021462962,0.42925927,0.42925927
10.690274,391.264,4.3055162,3.2291372,2.0666478,0.73193777,0.30138615,0.30138615,0.02152758,0.02152758,0.43055162,0.43055162
13.633413,498.9829,4.831959,3.623969,2.3193402,0.821433,0.3382371,0.3382371,0.024159793,0.024159793,0.48319587,0.48319587
15.257474,558.4235,5.1464567,3.8598425,2.4702992,0.87489766,0.36025196,0.36025196,0.025732283,0.025732283,0.5146457,0.5146457
18.028788,659.8536,5.7356305,4.301723,2.7531025,0.9750572,0.40149415,0.40149415,0.028678153,0.028678153,0.57356304,0.57356304
19.28257,705.742,6.0026703,4.5020027,2.8812816,1.0204539,0.42018694,0.42018694,0.03001335,0.03001335,0.60026705,0.60026705
23.87738,873.9121,6.97932,5.23449,3.3500736,1.1864845,0.4885524,0.4885524,0.0348966,0.0348966,0.697932,0.697932
28.58846,1046.3377,7.9787197,5.98404,3.8297853,1.3563824,0.55851036,0.55851036,0.039893597,0.039893597,0.797872,0.797872
34.467644,1261.5158,9.216082,6.912061,4.423719,1.5667338,0.6451257,0.6451257,0.046080407,0.046080407,0.92160815,0.92160815
37.813656,1383.9797,9.922866,7.442149,4.7629757,1.6868873,0.69460064,0.69460064,0.04961433,0.04961433,0.9922866,0.9922866
43.465065,1590.8213,11.113541,8.3351555,5.3344994,1.8893019,0.77794784,0.77794784,0.0555677,0.0555677,1.1113541,1.1113541
44.295414,1621.212,11.287156,8.465367,5.4178348,1.9188166,0.79010093,0.79010093,0.05643578,0.05643578,1.1287156,1.1287156
47.97013,1755.7067,12.055495,9.041621,5.786638,2.0494342,0.84388465,0.84388465,0.060277473,0.060277473,1.2055496,1.2055496
48.86829,1788.5794,12.243287,9.182466,5.8767776,2.081359,0.8570301,0.8570301,0.061216433,0.061216433,1.2243288,1.2243288
64.22208,2350.5279,15.454942,11.591207,7.4183717,2.62734,1.0818459,1.0818459,0.07727471,0.07727471,1.5454942,1.5454942
