X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
5.0732923,185.6825,3.297727,2.4732952,1.582909,0.56061363,0.23084089,0.23084089,0.016488636,0.016488636,0.3297727,0.3297727
5.8137245,212.7823,3.4361482,2.5771112,1.6493511,0.5841452,0.24053037,0.24053037,0.01718074,0.01718074,0.34361482,0.34361482
5.854265,214.2661,3.4444835,2.5833626,1.653352,0.5855622,0.24111384,0.24111384,0.017222418,0.017222418,0.34444836,0.34444836
9.062875,331.7012,4.017526,3.0131445,1.9284126,0.68297946,0.28122684,0.28122684,0.02008763,0.02008763,0.40175262,0.40175262
11.022741,403.4323,4.365836,3.274377,2.0956013,0.74219215,0.30560854,0.30560854,0.02182918,0.02182918,0.4365836,0.4365836
9.866425,361.1111,4.156044,3.117033,1.9949011,0.7065275,0.2909231,0.2909231,0.020780219,0.020780219,0.4156044,0.4156044
12.622232,461.9737,4.652064,3.489048,2.2329905,0.7908509,0.32564446,0.32564446,0.02326032,0.02326032,0.46520638,0.46520638
15.016967,549.621,5.0952845,3.8214633,2.4457364,0.86619836,0.3566699,0.3566699,0.025476422,0.025476422,0.50952846,0.50952846
15.999708,585.5893,5.304259,3.9781942,2.546044,0.901724,0.3712981,0.3712981,0.026521293,0.026521293,0.5304259,0.5304259
18.27545,668.8814,5.7880697,4.341052,2.7782733,0.98397183,0.40516487,0.40516487,0.028940348,0.028940348,0.578807,0.578807
15.235134,557.6059,5.141704,3.856278,2.4680178,0.8740897,0.35991928,0.35991928,0.025708519,0.025708519,0.5141704,0.5141704
16.782013,614.2217,5.4705725,4.102929,2.6258748,0.9299973,0.38294008,0.38294008,0.027352862,0.027352862,0.5470573,0.5470573
18.282986,669.1572,5.789672,4.3422537,2.7790425,0.9842442,0.40527704,0.40527704,0.02894836,0.02894836,0.5789672,0.5789672
18.549397,678.9079,5.84631,4.3847327,2.8062289,0.99387276,0.4092417,0.4092417,0.02923155,0.02923155,0.584631,0.584631
17.458097,638.9664,5.6143055,4.210729,2.6948667,0.95443195,0.39300138,0.39300138,0.028071526,0.028071526,0.5614306,0.5614306
20.667093,756.4156,6.304567,4.728425,3.026192,1.0717764,0.44131967,0.44131967,0.031522833,0.031522833,0.6304567,0.6304567
23.435015,857.7215,6.8860426,5.1645317,3.3053005,1.1706272,0.48202297,0.48202297,0.034430213,0.034430213,0.6886043,0.6886043
26.124674,956.163,7.4565325,5.5923996,3.5791354,1.2676105,0.5219573,0.5219573,0.03728266,0.03728266,0.7456533,0.7456533
22.25148,814.4041,6.6367297,4.977547,3.18563,1.128244,0.4645711,0.4645711,0.03318365,0.03318365,0.663673,0.663673
28.49434,1042.8928,7.9589295,5.9691973,3.820286,1.353018,0.5571251,0.5571251,0.039794646,0.039794646,0.79589295,0.79589295
26.088865,954.8524,7.4488454,5.586634,3.5754457,1.2663038,0.52141917,0.52141917,0.037244227,0.037244227,0.74488455,0.74488455
24.281971,888.7201,7.0646315,5.2984734,3.391023,1.2009873,0.4945242,0.4945242,0.035323158,0.035323158,0.70646316,0.70646316
26.48567,969.3755,7.5340357,5.650527,3.616337,1.280786,0.5273825,0.5273825,0.037670176,0.037670176,0.7534036,0.7534036
26.751358,979.0997,7.591077,5.693308,3.6437168,1.2904831,0.5313754,0.5313754,0.037955385,0.037955385,0.7591077,0.7591077
28.645842,1048.4378,7.990783,5.9930873,3.8355758,1.3584331,0.55935484,0.55935484,0.039953914,0.039953914,0.79907835,0.79907835
26.66597,975.9744,7.5727444,5.6795583,3.6349173,1.2873665,0.5300921,0.5300921,0.03786372,0.03786372,0.75727445,0.75727445
27.327225,1000.1764,7.7135444,5.785158,3.7025013,1.3113025,0.5399481,0.5399481,0.03856772,0.03856772,0.77135444,0.77135444
29.925959,1095.29,8.259927,6.1949453,3.9647648,1.4041876,0.57819486,0.57819486,0.041299634,0.041299634,0.8259927,0.8259927
31.469498,1151.7836,8.5844555,6.4383416,4.1205387,1.4593575,0.6009119,0.6009119,0.042922277,0.042922277,0.8584456,0.8584456
29.291893,1072.0832,8.126616,6.0949616,3.9007754,1.3815247,0.5688631,0.5688631,0.040633075,0.040633075,0.8126616,0.8126616
30.12644,1102.6277,8.302078,6.2265587,3.9849975,1.4113533,0.58114547,0.58114547,0.041510392,0.041510392,0.8302078,0.8302078
31.455229,1151.2614,8.581456,6.4360924,4.1190987,1.4588475,0.6007019,0.6007019,0.04290728,0.04290728,0.85814565,0.85814565
31.25575,1143.9605,8.5395155,6.4046364,4.0989676,1.4517176,0.5977661,0.5977661,0.042697575,0.042697575,0.8539516,0.8539516
30.366943,1111.4301,8.352645,6.2644835,4.009269,1.4199497,0.58468515,0.58468515,0.041763224,0.041763224,0.8352645,0.8352645
32.099236,1174.8319,8.716857,6.5376425,4.184091,1.4818656,0.61017996,0.61017996,0.043584283,0.043584283,0.8716857,0.8716857
34.053688,1246.3649,9.128711,6.846533,4.381781,1.5518808,0.6390098,0.6390098,0.045643553,0.045643553,0.91287106,0.91287106
36.295967,1328.4324,9.602283,7.2017117,4.6090956,1.632388,0.6721598,0.6721598,0.04801141,0.04801141,0.96022826,0.96022826
32.373917,1184.8853,8.774609,6.5809565,4.211812,1.4916835,0.6142226,0.6142226,0.043873042,0.043873042,0.8774609,0.8774609
27.963617,1023.4684,7.847346,5.8855095,3.766726,1.3340487,0.5493142,0.5493142,0.039236728,0.039236728,0.7847346,0.7847346
33.485157,1225.5568,9.008814,6.7566104,4.3242307,1.5314983,0.63061696,0.63061696,0.04504407,0.04504407,0.9008814,0.9008814
30.082542,1101.021,8.292848,6.219636,3.9805667,1.4097841,0.58049935,0.58049935,0.041464236,0.041464236,0.8292848,0.8292848
30.011805,1098.432,8.277976,6.208482,3.9734285,1.4072559,0.5794583,0.5794583,0.04138988,0.04138988,0.8277976,0.8277976
32.946205,1205.831,8.895152,6.671364,4.269673,1.5121759,0.62266064,0.62266064,0.04447576,0.04447576,0.8895152,0.8895152
28.461075,1041.6753,7.9519367,5.9639525,3.8169296,1.3518293,0.55663556,0.55663556,0.039759684,0.039759684,0.7951937,0.7951937
37.09607,1357.7161,9.771291,7.3284683,4.6902194,1.6611195,0.68399036,0.68399036,0.048856452,0.048856452,0.9771291,0.9771291
37.230064,1362.6204,9.799593,7.3496947,4.7038045,1.6659309,0.6859715,0.6859715,0.048997965,0.048997965,0.9799593,0.9799593
34.638878,1267.7828,9.252251,6.939188,4.44108,1.5728827,0.6476576,0.6476576,0.04626125,0.04626125,0.9252251,0.9252251
28.924795,1058.6475,8.049433,6.0370746,3.8637276,1.3684036,0.5634603,0.5634603,0.040247165,0.040247165,0.80494326,0.80494326
29.638607,1084.7729,8.1995125,6.1496344,3.935766,1.3939171,0.57396585,0.57396585,0.04099756,0.04099756,0.81995124,0.81995124
30.440664,1114.1283,8.368144,6.276108,4.016709,1.4225845,0.5857701,0.5857701,0.04184072,0.04184072,0.8368144,0.8368144
31.16206,1140.5314,8.519817,6.389863,4.0895123,1.4483689,0.5963872,0.5963872,0.042599086,0.042599086,0.85198176,0.85198176
