X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
59.277367,2169.5515,39.84692,29.88519,19.126522,6.7739763,2.7892845,2.7892845,0.19923459,0.19923459,3.984692,3.984692
62.868526,2300.988,42.20121,31.650908,20.25658,7.174206,2.9540846,2.9540846,0.21100605,0.21100605,4.220121,4.220121
55.60308,2035.0726,37.438145,28.07861,17.970308,6.364485,2.62067,2.62067,0.18719073,0.18719073,3.7438145,3.7438145
59.024227,2160.2866,39.680965,29.760723,19.046864,6.7457643,2.7776675,2.7776675,0.19840482,0.19840482,3.9680965,3.9680965
63.98277,2341.7693,42.931686,32.198765,20.607208,7.2983866,3.005218,3.005218,0.21465842,0.21465842,4.2931685,4.2931685
57.118458,2090.5353,38.431587,28.82369,18.44716,6.53337,2.690211,2.690211,0.19215794,0.19215794,3.8431587,3.8431587
79.0101,2891.7695,52.78327,39.587456,25.33597,8.973156,3.694829,3.694829,0.26391634,0.26391634,5.2783275,5.2783275
69.02968,2526.4862,46.240326,34.680244,22.195356,7.8608556,3.2368228,3.2368228,0.23120162,0.23120162,4.6240325,4.6240325
63.80711,2335.34,42.81652,32.11239,20.55193,7.2788086,2.9971564,2.9971564,0.2140826,0.2140826,4.281652,4.281652
68.10378,2492.5983,45.63333,34.225,21.904,7.7576666,3.1943333,3.1943333,0.22816665,0.22816665,4.563333,4.563333
73.94845,2706.5133,49.464966,37.098724,23.743183,8.409044,3.4625475,3.4625475,0.24732482,0.24732482,4.9464965,4.9464965
72.01141,2635.6176,48.195084,36.146313,23.13364,8.193164,3.3736558,3.3736558,0.24097541,0.24097541,4.8195086,4.8195086
66.11911,2419.9593,44.332222,33.24917,21.279467,7.536478,3.1032555,3.1032555,0.2216611,0.2216611,4.4332223,4.4332223
64.21353,2350.215,43.082962,32.31222,20.679821,7.324104,3.0158074,3.0158074,0.2154148,0.2154148,4.308296,4.308296
69.61645,2547.9619,46.625,34.96875,22.38,7.92625,3.26375,3.26375,0.233125,0.233125,4.6625,4.6625
69.22131,2533.4999,46.36595,34.774464,22.255655,7.8822117,3.2456167,3.2456167,0.23182975,0.23182975,4.6365952,4.6365952
68.98101,2524.7049,46.20842,34.656315,22.18004,7.8554316,3.2345893,3.2345893,0.23104209,0.23104209,4.620842,4.620842
77.611336,2840.5748,51.86627,38.8997,24.895807,8.8172655,3.6306388,3.6306388,0.25933135,0.25933135,5.186627,5.186627
68.79269,2517.8122,46.084957,34.563717,22.120779,7.8344426,3.225947,3.225947,0.23042478,0.23042478,4.6084957,4.6084957
68.51545,2507.6653,45.90321,34.427406,22.03354,7.803546,3.2132246,3.2132246,0.22951604,0.22951604,4.590321,4.590321
68.30889,2500.1052,45.767796,34.325848,21.968542,7.780525,3.2037456,3.2037456,0.22883897,0.22883897,4.57678,4.57678
74.219666,2716.4397,49.642765,37.232075,23.828527,8.43927,3.4749935,3.4749935,0.24821381,0.24821381,4.964277,4.964277
69.9227,2559.1707,46.825768,35.119324,22.476368,7.9603806,3.2778037,3.2778037,0.23412883,0.23412883,4.6825767,4.6825767
75.75545,2772.6491,50.64959,37.98719,24.311802,8.610431,3.5454712,3.5454712,0.25324795,0.25324795,5.064959,5.064959
69.97109,2560.9418,46.857494,35.14312,22.491596,7.965774,3.2800245,3.2800245,0.23428747,0.23428747,4.6857495,4.6857495
74.09693,2711.9475,49.56231,37.17173,23.789907,8.425592,3.4693618,3.4693618,0.24781154,0.24781154,4.956231,4.956231
78.9102,2888.1132,52.717785,39.538338,25.304537,8.962024,3.690245,3.690245,0.2635889,0.2635889,5.2717786,5.2717786
67.24616,2461.2095,45.07109,33.803318,21.634123,7.6620855,3.1549764,3.1549764,0.22535545,0.22535545,4.507109,4.507109
64.061646,2344.6562,42.98339,32.23754,20.632027,7.3071766,3.0088375,3.0088375,0.21491694,0.21491694,4.2983394,4.2983394
79.203545,2898.8495,52.91009,39.682568,25.396843,8.994716,3.7037065,3.7037065,0.26455045,0.26455045,5.2910094,5.2910094
93.12638,3408.4255,62.037598,46.5282,29.778046,10.5463915,4.342632,4.342632,0.310188,0.310188,6.2037597,6.2037597
63.630154,2328.8635,42.700516,32.025387,20.496246,7.2590876,2.989036,2.989036,0.21350257,0.21350257,4.2700515,4.2700515
64.23785,2351.105,43.098907,32.32418,20.687475,7.326814,3.0169234,3.0169234,0.21549453,0.21549453,4.3098907,4.3098907
67.627914,2475.1817,45.321365,33.991024,21.754255,7.7046323,3.1724956,3.1724956,0.22660682,0.22660682,4.5321364,4.5321364
64.378654,2356.2586,43.19122,32.393414,20.731785,7.3425074,3.0233853,3.0233853,0.21595609,0.21595609,4.319122,4.319122
75.49351,2763.0622,50.47787,37.858402,24.229378,8.581238,3.533451,3.533451,0.25238934,0.25238934,5.047787,5.047787
68.781494,2517.4025,46.077625,34.55822,22.11726,7.833196,3.2254338,3.2254338,0.23038812,0.23038812,4.607763,4.607763
68.96206,2524.0113,46.19599,34.646996,22.174076,7.8533187,3.2337193,3.2337193,0.23097995,0.23097995,4.6195993,4.6195993
65.09825,2382.5959,43.662968,32.747227,20.958223,7.4227047,3.0564077,3.0564077,0.21831483,0.21831483,4.366297,4.366297
67.01873,2452.8855,44.92199,33.69149,21.562555,7.6367383,3.1445394,3.1445394,0.22460994,0.22460994,4.492199,4.492199
63.84115,2336.586,42.83884,32.12913,20.562643,7.282603,2.9987187,2.9987187,0.2141942,0.2141942,4.283884,4.283884
62.684093,2294.2377,42.080296,31.560223,20.198542,7.1536503,2.9456208,2.9456208,0.21040148,0.21040148,4.2080297,4.2080297
67.120735,2456.6188,44.98886,33.741646,21.594652,7.6481066,3.1492202,3.1492202,0.2249443,0.2249443,4.498886,4.498886
62.68449,2294.2523,42.08055,31.560413,20.198664,7.1536937,2.9456387,2.9456387,0.21040276,0.21040276,4.208055,4.208055
62.098446,2272.8031,41.69636,31.27227,20.014254,7.088382,2.9187453,2.9187453,0.2084818,0.2084818,4.1696362,4.1696362
57.479717,2103.7576,38.668423,29.001316,18.560843,6.573632,2.7067895,2.7067895,0.1933421,0.1933421,3.8668423,3.8668423
57.992165,2122.5132,39.00437,29.253279,18.722097,6.630743,2.730306,2.730306,0.19502185,0.19502185,3.900437,3.900437
48.173027,1763.1327,32.567158,24.42537,15.632236,5.536417,2.279701,2.279701,0.16283579,0.16283579,3.2567158,3.2567158
48.325466,1768.712,32.667095,24.50032,15.680205,5.5534062,2.2866967,2.2866967,0.16333547,0.16333547,3.2667096,3.2667096
37.048573,1355.9777,25.312576,18.984432,12.150037,4.303138,1.7718804,1.7718804,0.12656288,0.12656288,2.5312576,2.5312576
42.973995,1572.8482,29.172544,21.879408,14.002821,4.9593325,2.042078,2.042078,0.14586271,0.14586271,2.9172544,2.9172544
36.202232,1325.0017,24.761427,18.57107,11.885485,4.2094426,1.7332999,1.7332999,0.12380713,0.12380713,2.4761426,2.4761426
34.870205,1276.2494,23.893995,17.920496,11.469117,4.0619793,1.6725796,1.6725796,0.11946997,0.11946997,2.3893995,2.3893995
32.463287,1188.1562,22.328808,16.746605,10.717828,3.7958975,1.5630165,1.5630165,0.11164404,0.11164404,2.2328808,2.2328808
28.4189,1040.1317,19.700895,14.775671,9.4564295,3.3491523,1.3790627,1.3790627,0.098504476,0.098504476,1.9700896,1.9700896
28.945845,1059.4178,20.043285,15.032464,9.620777,3.4073586,1.40303,1.40303,0.100216426,0.100216426,2.0043285,2.0043285
25.221054,923.0905,17.622967,13.217225,8.459023,2.9959044,1.2336076,1.2336076,0.088114835,0.088114835,1.7622967,1.7622967
22.683481,830.2154,15.973777,11.980332,7.6674128,2.715542,1.1181644,1.1181644,0.07986888,0.07986888,1.5973777,1.5973777
18.946047,693.4253,13.561088,10.170815,6.5093217,2.3053849,0.94927615,0.94927615,0.06780544,0.06780544,1.3561088,1.3561088
23.679144,866.6566,16.620035,12.465027,7.977617,2.825406,1.1634024,1.1634024,0.08310018,0.08310018,1.6620035,1.6620035
21.669018,793.086,15.315709,11.486782,7.35154,2.6036706,1.0720997,1.0720997,0.07657854,0.07657854,1.5315709,1.5315709
19.584555,716.7947,13.9712105,10.478408,6.706181,2.3751059,0.9779847,0.9779847,0.06985605,0.06985605,1.3971211,1.3971211
23.26988,851.6776,16.354168,12.265626,7.8500004,2.7802086,1.1447917,1.1447917,0.08177084,0.08177084,1.6354169,1.6354169
34.58692,1265.8813,23.709515,17.782135,11.380567,4.0306177,1.6596661,1.6596661,0.11854757,0.11854757,2.3709514,2.3709514
25.45998,931.8352,17.778261,13.333696,8.5335655,3.0223045,1.2444783,1.2444783,0.088891305,0.088891305,1.7778262,1.7778262
17.246883,631.2359,12.4691515,9.351864,5.985193,2.1197557,0.8728406,0.8728406,0.062345754,0.062345754,1.2469152,1.2469152
18.803066,688.1922,13.469248,10.101936,6.4652386,2.2897723,0.9428474,0.9428474,0.06734624,0.06734624,1.3469248,1.3469248
16.03275,586.7986,11.688896,8.766672,5.61067,1.9871124,0.81822276,0.81822276,0.05844448,0.05844448,1.1688896,1.1688896
17.176306,628.6528,12.423794,9.317845,5.963421,2.112045,0.86966556,0.86966556,0.062118966,0.062118966,1.2423794,1.2423794
19.469961,712.6005,13.897605,10.423203,6.6708503,2.362593,0.9728323,0.9728323,0.069488026,0.069488026,1.3897605,1.3897605
13.25335,485.0726,9.925407,7.4440556,4.7641954,1.6873193,0.6947785,0.6947785,0.049627036,0.049627036,0.9925408,0.9925408
13.335798,488.0902,9.97695,7.4827123,4.7889357,1.6960815,0.6983865,0.6983865,0.049884748,0.049884748,0.99769497,0.99769497
14.027845,513.4191,10.409581,7.807186,4.9965987,1.7696288,0.72867066,0.72867066,0.052047905,0.052047905,1.0409582,1.0409582
12.893552,471.904,9.70048,7.27536,4.6562304,1.6490817,0.67903364,0.67903364,0.0485024,0.0485024,0.97004807,0.97004807
15.541254,568.8099,11.373039,8.529779,5.459059,1.9334167,0.7961128,0.7961128,0.056865197,0.056865197,1.137304,1.137304
12.788858,468.0722,9.635033,7.2262745,4.6248155,1.6379555,0.6744523,0.6744523,0.048175164,0.048175164,0.9635033,0.9635033
14.470025,529.6029,10.690169,8.017627,5.1312814,1.8173288,0.7483119,0.7483119,0.053450845,0.053450845,1.0690169,1.0690169
11.449973,419.069,8.8106165,6.6079626,4.229096,1.4978048,0.61674315,0.61674315,0.04405308,0.04405308,0.8810617,0.8810617
11.729219,429.2894,8.978136,6.733602,4.309505,1.5262831,0.6284695,0.6284695,0.04489068,0.04489068,0.8978136,0.8978136
8.368218,306.2768,6.9696493,5.2272367,3.3454316,1.1848404,0.48787546,0.48787546,0.034848247,0.034848247,0.6969649,0.6969649
10.564872,386.6743,8.284818,6.2136135,3.9767125,1.408419,0.5799372,0.5799372,0.04142409,0.04142409,0.8284818,0.8284818
9.736473,356.3549,7.7833743,5.8375306,3.7360196,1.3231736,0.5448362,0.5448362,0.03891687,0.03891687,0.7783374,0.7783374
8.101298,296.5075,6.8197675,5.1148257,3.2734883,1.1593605,0.47738373,0.47738373,0.034098838,0.034098838,0.68197674,0.68197674
9.587659,350.9083,7.691338,5.7685037,3.691842,1.3075275,0.5383937,0.5383937,0.03845669,0.03845669,0.7691338,0.7691338
11.045626,404.2699,8.569807,6.4273553,4.1135073,1.4568672,0.5998865,0.5998865,0.042849034,0.042849034,0.85698074,0.85698074
8.072367,295.4486,6.8038964,5.1029224,3.26587,1.1566625,0.47627276,0.47627276,0.03401948,0.03401948,0.68038964,0.68038964
9.030159,330.5038,7.352674,5.5145054,3.5292835,1.2499546,0.5146872,0.5146872,0.03676337,0.03676337,0.7352674,0.7352674
9.7525625,356.9438,7.7933254,5.844994,3.740796,1.3248653,0.54553276,0.54553276,0.038966626,0.038966626,0.7793326,0.7793326
8.808229,322.3812,7.2205677,5.415426,3.4658725,1.2274965,0.50543976,0.50543976,0.03610284,0.03610284,0.7220568,0.7220568
7.6117573,278.5903,6.55122,4.913415,3.1445856,1.1137074,0.4585854,0.4585854,0.032756098,0.032756098,0.655122,0.655122
10.894225,398.7286,8.480056,6.3600416,4.0704265,1.4416095,0.5936039,0.5936039,0.04240028,0.04240028,0.8480056,0.8480056
13.447104,492.164,10.046534,7.5349,4.822336,1.7079108,0.7032574,0.7032574,0.050232667,0.050232667,1.0046533,1.0046533
8.859446,324.2557,7.250665,5.437999,3.4803193,1.2326131,0.50754654,0.50754654,0.036253326,0.036253326,0.72506654,0.72506654
6.9149675,253.0878,6.175382,4.6315365,2.9641833,1.0498149,0.43227676,0.43227676,0.03087691,0.03087691,0.6175382,0.6175382
6.2177434,227.5694,5.8228974,4.367173,2.7949908,0.9898926,0.40760282,0.40760282,0.029114487,0.029114487,0.58228976,0.58228976
7.0450306,257.8481,6.243589,4.6826916,2.9969227,1.0614101,0.43705124,0.43705124,0.031217944,0.031217944,0.6243589,0.6243589
7.385768,270.3191,6.4272494,4.820437,3.0850797,1.0926324,0.44990745,0.44990745,0.032136247,0.032136247,0.64272493,0.64272493
6.142721,224.8236,5.78787,4.3409023,2.7781775,0.9839379,0.4051509,0.4051509,0.02893935,0.02893935,0.578787,0.578787
7.0578065,258.3157,6.2502894,4.687717,3.0001388,1.0625492,0.43752027,0.43752027,0.031251445,0.031251445,0.62502897,0.62502897
6.8477464,250.6275,6.14013,4.605098,2.9472623,1.0438222,0.4298091,0.4298091,0.03070065,0.03070065,0.614013,0.614013
6.359197,232.7466,5.890627,4.41797,2.8275008,1.0014066,0.4123439,0.4123439,0.029453134,0.029453134,0.5890627,0.5890627
7.184585,262.9558,6.316786,4.7375894,3.032057,1.0738536,0.442175,0.442175,0.031583928,0.031583928,0.6316786,0.6316786
7.2791038,266.4152,6.3687096,4.776532,3.0569806,1.0826806,0.44580966,0.44580966,0.031843547,0.031843547,0.636871,0.636871
5.786883,211.7999,5.6244,4.2183,2.699712,0.956148,0.39370802,0.39370802,0.028122,0.028122,0.56244004,0.56244004
7.6993637,281.7967,6.5992785,4.949459,3.1676536,1.1218773,0.4619495,0.4619495,0.03299639,0.03299639,0.65992785,0.65992785
7.422741,271.6723,6.447531,4.8356485,3.094815,1.0960803,0.45132717,0.45132717,0.032237656,0.032237656,0.64475316,0.64475316
5.7000933,208.6234,5.585306,4.1889796,2.6809468,0.94950205,0.39097142,0.39097142,0.02792653,0.02792653,0.5585306,0.5585306
7.3263826,268.1456,6.3946714,4.7960033,3.0694423,1.0870942,0.447627,0.447627,0.03197336,0.03197336,0.6394672,0.6394672
6.9209456,253.3066,6.178517,4.633888,2.965688,1.0503479,0.4324962,0.4324962,0.030892584,0.030892584,0.6178517,0.6178517
6.151465,225.1436,5.791952,4.343964,2.780137,0.9846319,0.40543666,0.40543666,0.02895976,0.02895976,0.5791952,0.5791952
7.014293,256.7231,6.22747,4.6706023,2.9891856,1.0586699,0.4359229,0.4359229,0.03113735,0.03113735,0.622747,0.622747
7.096828,259.7439,6.270753,4.703065,3.0099614,1.066028,0.4389527,0.4389527,0.031353764,0.031353764,0.6270753,0.6270753
6.3659267,232.9929,5.8938966,4.4204226,2.8290703,1.0019624,0.41257277,0.41257277,0.029469483,0.029469483,0.5893897,0.5893897
7.550612,276.3524,6.5176773,4.888258,3.128485,1.1080052,0.4562374,0.4562374,0.032588385,0.032588385,0.65176773,0.65176773
7.5037384,274.6368,6.4919643,4.8689733,3.1161427,1.103634,0.4544375,0.4544375,0.03245982,0.03245982,0.64919645,0.64919645
7.0572786,258.2964,6.2500124,4.6875095,3.000006,1.0625021,0.43750086,0.43750086,0.03125006,0.03125006,0.62500125,0.62500125
7.7548227,283.8265,6.6297007,4.9722757,3.1822562,1.1270491,0.46407905,0.46407905,0.0331485,0.0331485,0.66297007,0.66297007
8.943432,327.3296,7.300702,5.475527,3.5043368,1.2411194,0.51104915,0.51104915,0.03650351,0.03650351,0.73007023,0.73007023
11.902785,435.6419,9.085642,6.8142314,4.361108,1.5445591,0.6359949,0.6359949,0.04542821,0.04542821,0.9085642,0.9085642
10.912087,399.3824,8.490645,6.367984,4.0755095,1.4434097,0.59434515,0.59434515,0.042453226,0.042453226,0.8490645,0.8490645
13.359019,488.9401,9.991466,7.493599,4.795903,1.6985492,0.6994026,0.6994026,0.049957328,0.049957328,0.9991466,0.9991466
8.7527485,320.3506,7.1879625,5.390972,3.450222,1.2219536,0.5031574,0.5031574,0.035939813,0.035939813,0.71879625,0.71879625
10.619044,388.657,8.316931,6.237698,3.9921267,1.4138782,0.58218515,0.58218515,0.041584652,0.041584652,0.8316931,0.8316931
10.690274,391.264,8.359155,6.2693663,4.012394,1.4210563,0.5851408,0.5851408,0.04179577,0.04179577,0.8359155,0.8359155
13.633413,498.9829,10.163003,7.6222525,4.8782415,1.7277105,0.7114102,0.7114102,0.050815012,0.050815012,1.0163003,1.0163003
15.257474,558.4235,11.19067,8.3930025,5.3715215,1.902414,0.7833469,0.7833469,0.05595335,0.05595335,1.1190671,1.1190671
18.028788,659.8536,12.971885,9.728913,6.2265043,2.2052205,0.90803194,0.90803194,0.06485942,0.06485942,1.2971885,1.2971885
19.28257,705.742,13.777242,10.3329315,6.6130757,2.3421311,0.9644069,0.9644069,0.068886206,0.068886206,1.3777242,1.3777242
23.87738,873.9121,16.748997,12.561748,8.039518,2.8473294,1.1724298,1.1724298,0.08374498,0.08374498,1.6748997,1.6748997
28.58846,1046.3377,19.811071,14.858303,9.509314,3.3678823,1.386775,1.386775,0.09905536,0.09905536,1.9811071,1.9811071
34.467644,1261.5158,23.631842,17.72388,11.343284,4.017413,1.6542289,1.6542289,0.118159205,0.118159205,2.3631842,2.3631842
37.813656,1383.9797,25.810812,19.358109,12.38919,4.387838,1.8067569,1.8067569,0.12905405,0.12905405,2.5810812,2.5810812
43.465065,1590.8213,29.492464,22.119349,14.156383,5.013719,2.0644724,2.0644724,0.14746232,0.14746232,2.9492464,2.9492464
44.295414,1621.212,30.033419,22.525064,14.41604,5.1056814,2.1023393,2.1023393,0.1501671,0.1501671,3.003342,3.003342
47.97013,1755.7067,32.434147,24.325611,15.56839,5.513805,2.2703903,2.2703903,0.16217074,0.16217074,3.2434146,3.2434146
48.86829,1788.5794,33.022957,24.767218,15.851019,5.6139026,2.311607,2.311607,0.16511478,0.16511478,3.3022957,3.3022957
64.22208,2350.5279,43.088562,32.31642,20.682508,7.3250556,3.0161994,3.0161994,0.2154428,0.2154428,4.3088565,4.3088565
57.770706,2114.4078,38.859184,29.144388,18.652409,6.6060615,2.7201428,2.7201428,0.19429591,0.19429591,3.8859184,3.8859184
60.957714,2231.0522,40.94852,30.711391,19.655289,6.9612484,2.8663964,2.8663964,0.2047426,0.2047426,4.094852,4.094852
63.369175,2319.3118,42.52942,31.897064,20.41412,7.2300014,2.9770594,2.9770594,0.2126471,0.2126471,4.252942,4.252942
