X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
7.3161693,267.7718,6.3890696,4.7918024,3.0667534,1.0861418,0.44723487,0.44723487,0.031945348,0.031945348,0.63890696,0.63890696
8.268061,302.611,6.9132037,5.1849027,3.3183377,1.1752447,0.48392427,0.48392427,0.03456602,0.03456602,0.69132036,0.69132036
7.289765,266.8054,6.374566,4.780925,3.0597916,1.0836762,0.44621962,0.44621962,0.03187283,0.03187283,0.6374566,0.6374566
10.806651,395.5234,8.4281435,6.321108,4.045509,1.4327844,0.58997005,0.58997005,0.042140715,0.042140715,0.8428144,0.8428144
9.976069,365.1241,7.931557,5.948668,3.8071473,1.3483647,0.555209,0.555209,0.039657786,0.039657786,0.7931557,0.7931557
12.936057,473.4597,9.727054,7.29529,4.668986,1.6535991,0.6808938,0.6808938,0.048635267,0.048635267,0.97270536,0.97270536
12.558216,459.6307,9.491938,7.118953,4.55613,1.6136295,0.6644356,0.6644356,0.047459688,0.047459688,0.9491938,0.9491938
17.309706,633.5352,12.509523,9.382143,6.004571,2.126619,0.8756666,0.8756666,0.06254762,0.06254762,1.2509524,1.2509524
22.352121,818.0876,15.75883,11.819122,7.564238,2.679001,1.1031181,1.1031181,0.07879415,0.07879415,1.575883,1.575883
31.529156,1153.967,21.72184,16.29138,10.426483,3.6927128,1.5205288,1.5205288,0.1086092,0.1086092,2.172184,2.172184
30.737253,1124.9834,21.207287,15.905465,10.179498,3.605239,1.4845101,1.4845101,0.10603643,0.10603643,2.1207287,2.1207287
29.225058,1069.6371,20.224712,15.168534,9.707862,3.4382012,1.4157299,1.4157299,0.10112356,0.10112356,2.0224712,2.0224712
38.693447,1416.18,26.383862,19.787895,12.664253,4.4852567,1.8468703,1.8468703,0.13191931,0.13191931,2.6383862,2.6383862
41.946514,1535.2423,28.503164,21.377373,13.681519,4.845538,1.9952215,1.9952215,0.14251582,0.14251582,2.8503165,2.8503165
34.18498,1251.1702,23.447763,17.585823,11.254926,3.9861197,1.6413435,1.6413435,0.11723881,0.11723881,2.3447764,2.3447764
39.725693,1453.9603,27.056343,20.292257,12.987044,4.5995784,1.893944,1.893944,0.13528171,0.13528171,2.7056344,2.7056344
39.37212,1441.0195,26.825998,20.1195,12.876479,4.5604196,1.8778199,1.8778199,0.13412999,0.13412999,2.6825998,2.6825998
39.60847,1449.67,26.979977,20.234982,12.950389,4.586596,1.8885983,1.8885983,0.13489988,0.13489988,2.6979978,2.6979978
47.97579,1755.9138,32.437855,24.328392,15.57017,5.5144353,2.27065,2.27065,0.16218928,0.16218928,3.2437856,3.2437856
40.59404,1485.7418,27.622053,20.71654,13.258585,4.6957493,1.9335437,1.9335437,0.13811027,0.13811027,2.7622054,2.7622054
44.43587,1626.3528,30.124924,22.593693,14.459963,5.1212373,2.1087446,2.1087446,0.15062462,0.15062462,3.0124924,3.0124924
46.305,1694.763,31.342623,23.506968,15.044458,5.328246,2.1939836,2.1939836,0.15671311,0.15671311,3.1342623,3.1342623
52.636482,1926.4953,35.4933,26.619976,17.036785,6.033861,2.4845312,2.4845312,0.1774665,0.1774665,3.5493302,3.5493302
47.517017,1739.1228,32.137093,24.10282,15.425804,5.463306,2.2495966,2.2495966,0.16068546,0.16068546,3.2137094,3.2137094
